-23.99720712954285, -0.007682481104289707
-17.99760790019141, 0.009776090273588611
-11.899193657804485, -0.027394343706752533
-9.0698781198012, -0.02945246797487666
-6.250581848011901, 0.40495369220396693
-4.26657927640024, 1.1018416663709596
-3.1015890973684783, 1.351956992299776
-1.2954285010551523, 1.296086015400447
-0.09486992696371743, -0.0032468684574715745
1.3020662649219261, -1.3572797274759594
3.0109147381318664, -1.4239913416841137
5.86696919284374, -0.4658635250700831
9.078269255255428, -0.10812249387885497
11.90558094001591, -0.022887761257585293
18.101557787161568, -0.060129165040275545
24.053127159099695, -0.07536993009474502
